,k1,km1,k2,km2,kcat,dGo,alpha,RSS,Result order,Parameter pair
224,0.6094098808407231,2.737322924627608,8865622.433522038,628.4969431592942,0.6700689145542227,-3.2498,-4.0684,0.3163415109790816,21,"k1,km2"
225,1.0165569496054339,1.5808139337254783,14542682.98249234,4866.223577643461,1.0718014119905126,-3.2498,-4.0684,3.9204251472798943,35,"k1,km2"
226,1.0165569496054339,1.9560799155329764,12015415.374214228,2917.224393327944,1.1479195935960473,-3.2498,-4.0684,0.4401980176133835,34,"k1,km2"
227,0.6094098808407231,209.55839216103809,1346421725.5173857,37677.401879759585,16.137780535388664,-3.2498,-4.0684,0.3371486967522752,29,"k1,km2"
228,0.36533162555275606,199.18043878644113,356231959.19756484,37677.401879759585,95.58136011586771,-3.2498,-4.0684,0.36151604259586456,19,"k1,km2"
229,1.0165569496054339,2.4609489297352702,2146059.0484032757,376.7740187975955,1.0270803063594514,-3.2498,-4.0684,0.31940590403708397,30,"k1,km2"
230,1.0165569496054339,2.3311640414817085,4473498.702278696,628.4969431592942,0.7937051444119867,-3.2498,-4.0684,0.31740843254476614,31,"k1,km2"
231,1.0165569496054339,9.861537346306731,23114680.526995428,13540.556169213809,9.498505077547307,-3.2498,-4.0684,0.8430289642826387,37,"k1,km2"
232,1.0165569496054339,2.3075345207998046,11764407.865460884,1748.83007844633,0.8323971303682989,-3.2498,-4.0684,0.31782277663984443,33,"k1,km2"
233,1.0165569496054339,18.94261405153895,44183430.25257026,22587.00901985313,22.341262067298338,-3.2498,-4.0684,2.445057511396544,38,"k1,km2"
234,0.6094098808407231,3.7500844799857127,8986641.776837934,376.7740187975955,0.5145215412637771,-3.2498,-4.0684,0.3158321894626248,20,"k1,km2"
235,1.0165569496054339,83.38740065342034,160333436.89399716,37677.401879759585,21.52261695233943,-3.2498,-4.0684,7.2788767168270265,39,"k1,km2"
236,1.0165569496054339,1.0632125790560396,14721836.812932203,8117.350164002651,1.8871443660265852,-3.2498,-4.0684,0.3380864838599229,36,"k1,km2"
237,1.0165569496054339,2.6416473932866413,15414240.96710622,1048.3960885126137,0.4225029750079905,-3.2498,-4.0684,0.31304138468497283,32,"k1,km2"
238,1.6957191937312774,1.9817629805730603,11638712.594750768,4866.223577643461,1.0574367021712527,-3.2498,-4.0684,5.746359384642734,45,"k1,km2"
239,1.6957191937312774,2.6149488024940735,11527186.385883396,13540.556169213809,1.388126406507269,-3.2498,-4.0684,37.10827353744574,47,"k1,km2"
240,1.6957191937312774,12.205725619663514,3596515.162367133,376.7740187975955,1.465476919244027,-3.2498,-4.0684,0.3213838308190033,40,"k1,km2"
241,0.6094098808407231,3.7046970754328328,24967263.049373746,8117.350164002651,4.588353261930359,-3.2498,-4.0684,1.0884575340927292,26,"k1,km2"
242,1.6957191937312774,75.54890320919368,72564744.4501226,37677.401879759585,33.338910690152616,-3.2498,-4.0684,1.6771299859578574,49,"k1,km2"
243,1.6957191937312774,1.1267971973706894,10149788.296982175,8117.350164002651,1.8989255185184,-3.2498,-4.0684,1.526882553804242,46,"k1,km2"
244,1.6957191937312774,2.7439722880995867,9589276.063417245,1748.83007844633,0.8157247509455658,-3.2498,-4.0684,0.31836818494726166,43,"k1,km2"
245,2.828630098003595,2.405272359939472,10725647.801795771,1748.83007844633,0.59783795839004,-3.2498,-4.0684,0.9516094721268491,53,"k1,km2"
246,1.6957191937312774,2.177699202750151,10413620.33778906,2917.224393327944,1.0781144418511817,-3.2498,-4.0684,0.32942427574933797,44,"k1,km2"
247,1.6957191937312774,2.4392145946967463,6072258.351344018,1048.3960885126137,0.7234638441668648,-3.2498,-4.0684,0.316718826028537,42,"k1,km2"
248,2.828630098003595,4.693122850222785,5048960.211706989,628.4969431592942,0.563937816361183,-3.2498,-4.0684,0.3196147717886212,51,"k1,km2"
249,2.828630098003595,2.1797474216187176,9620906.307641158,22587.00901985313,3.3773355421403375,-3.2498,-4.0684,18.15664058235553,58,"k1,km2"
250,1.6957191937312774,131.0190877980164,127875459.49803673,22587.00901985313,23.717865725964653,-3.2498,-4.0684,0.3228046995257556,48,"k1,km2"
251,1.6957191937312774,2.393668027117763,8501789.124994358,628.4969431592942,0.30942138798504715,-3.2498,-4.0684,0.30999190121102954,41,"k1,km2"
252,2.828630098003595,1.5181736161195887,13581719.988805268,13540.556169213809,1.3043005285954132,-3.2498,-4.0684,16.424012078036135,57,"k1,km2"
253,2.828630098003595,1.393268558473983,11112251.606107628,8117.350164002651,1.5233442538216777,-3.2498,-4.0684,1.8343237526684784,56,"k1,km2"
254,2.828630098003595,1.7705627160230724,11843019.095564818,4866.223577643461,1.1503539180020113,-3.2498,-4.0684,0.31938458602536823,55,"k1,km2"
255,0.6094098808407231,8.354957987106722,763337552.8434185,13540.556169213809,1.1581237785509422,-3.2498,-4.0684,15.391541589211464,27,"k1,km2"
256,2.828630098003595,2.291290834254694,9354258.901194872,1048.3960885126137,0.5302642240097482,-3.2498,-4.0684,4.932717742824087,52,"k1,km2"
257,4.718439386020051,1.9998647273044607,11611600.228963792,4866.223577643461,1.0249154144446924,-3.2498,-4.0684,0.31842112148087776,65,"k1,km2"
258,4.718439386020051,2.0351375451257447,10874118.867140394,13540.556169213809,1.198519001516622,-3.2498,-4.0684,25.326606428305837,67,"k1,km2"
259,2.828630098003595,11.650139953982745,23743477.0108768,376.7740187975955,0.25499257224850824,-3.2498,-4.0684,8.147436632593534,50,"k1,km2"
260,4.718439386020051,1.8225462042098464,10688429.77890933,8117.350164002651,1.2669320897762568,-3.2498,-4.0684,4.898521698166646,66,"k1,km2"
261,2.828630098003595,2.209963679961073,11689904.74652379,2917.224393327944,0.7717572133172108,-3.2498,-4.0684,0.3208934884856212,54,"k1,km2"
262,4.718439386020051,1.4774393640552024,2335706.9853138896,1748.83007844633,1.6335788494760854,-3.2498,-4.0684,0.35252245620333766,63,"k1,km2"
263,4.718439386020051,0.1979290243585905,16271861.904007364,22587.00901985313,1.5391086828544558,-3.2498,-4.0684,8.447484201324462,68,"k1,km2"
264,4.718439386020051,1.7265476239989868,12216428.393879762,2917.224393327944,0.5608881164573964,-3.2498,-4.0684,0.3153283013149669,64,"k1,km2"
265,4.718439386020051,0.9431714388210863,224675.21586950778,376.7740187975955,3.4552562721057587,-3.2498,-4.0684,0.32178559658377404,60,"k1,km2"
266,4.718439386020051,3.9922245312002866,569462.3193292951,628.4969431592942,3.4975083027636,-3.2498,-4.0684,0.3212213913597452,61,"k1,km2"
